product_name,topic_id,doc_count,top_keywords
Xero,14,8,"transaction, transactions, enter transactions, batch, changes easy, transaction codes, posting transactions, transactions easy, transactions user, drill transactions"
Xero,37,5,"photos, receipts, photos receipts, submit expenses, upload, upload receipts, snap, submit, receipt, expenses month"
Xero,10,4,"automation, processes, automate processes, automation integration, business processes, automate, processes flexibility, processes automated, business process, love automation"
Xero,17,4,"integration platforms, platforms, groups, platforms use, brand, implement new, security, need integrations, platforms ease, recommend best"
Xero,20,4,"api, integration salesforce, rest api, api documentation, endpoints, seamless integration, salesforce, custom development, sales force, rest"
Xero,12,3,"log, internet, phone, device, ability log, computer, access, internet connection, able log, access account"
Xero,19,3,"organized, organized easy, organized love, liked, organization, keeps organized, able needed, aspect easy, marketing team, liked feature"
Xero,33,3,"layout, layouts, good layout, layout simple, layout easy, sections, functionality screen, navigate make, programs ve, layout intuitive"
Xero,38,3,"sync, easy sync, sync ability, softwares use, different softwares, syncing, using time, syncs, related data, native salesforce"
Xero,4,2,"entity, multi entity, multi, intaact, automation, financial, ap, reporting, entities, manual"
Xero,11,2,"financial management, hr, management, financial, payroll processing, revenue management, pay, trainings, management user, employee"
Xero,25,2,"licensing, unlimited, unlimited users, users, model, unlimited user, people use, multiple users, accounts receivable, license"
Xero,18,1,"excel, data excel, excel easy, export, download excel, excel great, use excel, word excel, export data, export excel"
Xero,22,1,"search, search bar, global search, bar, search feature, global, easy search, search functions, search capabilities, friendly setup"
Xero,24,1,"ai, new ai, ai features, ai feature, machine learning, machine, ai integration, ai machine, feature helpful, looking forward"
Xero,34,1,"budgeting, project costing, edits, project, costs, cost tracking, helpful make, projections, project costs, cost center"
Xero,43,1,"ability track, ability export, ability easily, taking care, extremely fast, ease making, way integrated, sales allows, support ability, time taking"
