product_name,topic_id,doc_count,top_keywords
QuickBooks Enterprise,47,3,"purchase order, orders, sales order, purchase, purchase orders, order, sales orders, sales, drive, purchases"
QuickBooks Enterprise,5,2,"xero, businesses, small businesses, bank, advanced, feeds, bank feeds, advanced features, accounting, integrations"
QuickBooks Enterprise,6,2,"sage, sage intacct, intacct, intact, university, interface feel, unintuitive, learning curve, new users, curve"
QuickBooks Enterprise,19,2,"dashboard, dashboards, charts, dynamic, summary, graphs, pages, like sales, homepage, whistles"
QuickBooks Enterprise,20,2,"complaints, far, don issues, complain, haven, far complaints, haven experienced, issues using, meets, concerns"
QuickBooks Enterprise,22,2,"help section, help, section, answers, questions, articles, answer, information looking, help articles, solving"
QuickBooks Enterprise,30,2,"security, permission, rights, permissions, user permissions, roles, needs better, sets, object, broad"
QuickBooks Enterprise,49,2,"budget, budgeting, budgets, compare, manager, work arounds, arounds, percentage, does support, planning"
QuickBooks Enterprise,50,2,"head, comes mind, think, moment, mind, think better, currently, expectations, really think, met"
QuickBooks Enterprise,53,2,"windows, open, window, tab, like desktop, tabs, open time, like multiple, multiple, browser"
QuickBooks Enterprise,58,2,"1099, inactive, year, produce, needed help, tired, tremendous, disruptions, including, giant"
QuickBooks Enterprise,59,2,"ar, ap, ap ar, ap module, refund, module doesn, compared systems, low code, customers vendors, answered"
QuickBooks Enterprise,3,1,"netsuite, searches, saved searches, implementation, saved, fields, challenging, powerful, team, consultant"
QuickBooks Enterprise,26,1,"set, difficult set, setup, little complicated, setup process, initial setup, smooth sailing, setup time, sailing, onboarding"
QuickBooks Enterprise,32,1,"ai, ai features, help center, reviews, automate, automation, pretty great, hasn worked, accurate, added"
QuickBooks Enterprise,37,1,"time tracking, time entry, 25, hours, mobile app, history, comments, tracking, submit, app"
QuickBooks Enterprise,38,1,"mobile, mobile app, app, cell, app use, web, phone, apps, device, great like"
QuickBooks Enterprise,43,1,"csv, import, imports, importing, loaded, addressing, extremely helpful, party integration, file, ns"
QuickBooks Enterprise,44,1,"uk, country, terminology, countries, english, centric, patch, american, wish option, work better"
QuickBooks Enterprise,54,1,"printing, print, bc, checks, installed, documents, nav, 18, reprint, certain screens"
QuickBooks Online,0,764,"quickbooks, quickbooks online, invoices, invoice, payroll, accounting, online, reporting, bank, report"
QuickBooks Online,10,136,"qb, qbo, desktop, accountant, intuit, online, years, clients, class, inventory"
QuickBooks Online,8,101,"customer service, chat, service, customer, customer support, support, phone, reach, response, ticket"
QuickBooks Online,1,97,"sap, cloud, erp, s4, price, expensive, cost, cloud based, high, pricing"
QuickBooks Online,4,68,"dislikes, dislike, dislike software, like dislike, don dislikes, think dislike, isn dislike, say dislike, don dislike, really dislike"
QuickBooks Online,7,44,"learning, curve, learning curve, learn, training, steep, beginners, videos, learn use, hard learn"
QuickBooks Online,2,32,"customization, navigate, customizations, interface, navigation, ui, hard navigate, user interface, menu, customize"
QuickBooks Online,12,27,"updates, update, error, glitches, errors, new updates, frequent, glitchy, occur, fix"
QuickBooks Online,11,17,"inventory, inventory management, manufacturing, implementation, management, project management, stock, shipping, orders, inventory control"
QuickBooks Online,14,14,"integration, integrations, party applications, party, applications, integrating, integration party, party tools, party software, external"
QuickBooks Online,18,14,"multi user, chart, user mode, chart accounts, accounts, multi, mode, multiple users, single user, log"
QuickBooks Online,31,14,"subscription, plan, ads, subscriptions, subscription based, pricing model, subscription fees, subscription costs, monthly, free"
QuickBooks Online,15,12,"far, moment, works, great product, really good, going, enjoy, good, perfect, perfectly"
QuickBooks Online,16,11,"downsides, downside, disadvantages, human, haven, pricing high, disadvantage, drawbacks, major, discover"
QuickBooks Online,19,11,"dashboard, dashboards, charts, dynamic, summary, graphs, pages, like sales, homepage, whistles"
QuickBooks Online,24,11,"currency, currencies, multi currency, multi, multicurrency, usd, rates, intercompany, consolidate, consolidation"
QuickBooks Online,26,11,"set, difficult set, setup, little complicated, setup process, initial setup, smooth sailing, setup time, sailing, onboarding"
QuickBooks Online,20,10,"complaints, far, don issues, complain, haven, far complaints, haven experienced, issues using, meets, concerns"
QuickBooks Online,13,9,"search, searches, saved, saved searches, saved search, search bar, word, bar, search feature, fields"
QuickBooks Online,23,9,"password, log, authentication, login, logs, logged, logging, factor, time log, sessions"
QuickBooks Online,22,8,"help section, help, section, answers, questions, articles, answer, information looking, help articles, solving"
QuickBooks Online,32,8,"ai, ai features, help center, reviews, automate, automation, pretty great, hasn worked, accurate, added"
QuickBooks Online,38,8,"mobile, mobile app, app, cell, app use, web, phone, apps, device, great like"
QuickBooks Online,33,7,"journal, journal entries, entries, journals, journal entry, postings, entry, posted, posting, bit complicated"
QuickBooks Online,48,7,"credit card, bulk, card, credit, paid, transactions, vendor names, module doesn, add feature, like pay"
QuickBooks Online,44,5,"uk, country, terminology, countries, english, centric, patch, american, wish option, work better"
QuickBooks Online,40,4,"approval, approvals, approved, completing, audit, notification, pending, features intuitive, think user, options bit"
QuickBooks Online,42,4,"features add, features, features intuitive, scary, layer, best option, aggressive, impacts, requisitions, packing"
QuickBooks Online,53,3,"windows, open, window, tab, like desktop, tabs, open time, like multiple, multiple, browser"
QuickBooks Online,3,2,"netsuite, searches, saved searches, implementation, saved, fields, challenging, powerful, team, consultant"
QuickBooks Online,25,2,"upgrade, upgrades, yearly, upgrade process, cycle, release, year, testing, old version, version"
QuickBooks Online,37,2,"time tracking, time entry, 25, hours, mobile app, history, comments, tracking, submit, app"
QuickBooks Online,41,2,"backup, backups, drive, file, copy, wish easier, computer, files, updated, save"
QuickBooks Online,43,2,"csv, import, imports, importing, loaded, addressing, extremely helpful, party integration, file, ns"
QuickBooks Online,46,2,"audit, trail, audit trail, editable, changed, think improve, areas like, change, tag, granularity"
QuickBooks Online,49,2,"budget, budgeting, budgets, compare, manager, work arounds, arounds, percentage, does support, planning"
QuickBooks Online,50,2,"head, comes mind, think, moment, mind, think better, currently, expectations, really think, met"
QuickBooks Online,54,2,"printing, print, bc, checks, installed, documents, nav, 18, reprint, certain screens"
QuickBooks Online,55,2,"consolidation, entity, entities, consolidate, large volumes, multi entity, multiple entities, structures, volumes, intercompany"
QuickBooks Online,56,2,"save, saving, avoid, auto, module does, upper, truth, using application, repeatedly, lose"
QuickBooks Online,57,2,"shortcuts, keys, short, cut, work use, highlighted, features use, enables, filled, immediate"
QuickBooks Online,5,1,"xero, businesses, small businesses, bank, advanced, feeds, bank feeds, advanced features, accounting, integrations"
QuickBooks Online,21,1,"generic, tables, gi, table, inquiry, sql, pull data, queries, database, generic inquiry"
QuickBooks Online,27,1,"modules, bundle, certain modules, additional modules, add modules, module, incomplete, add ons, ons, additional"
QuickBooks Online,36,1,"license, licenses, licensing, model, party tools, premise, essential, affordable, necessity, covers"
QuickBooks Online,45,1,"syncing, sync, platforms, manual, synchronization, simultaneously, need buy, use integration, manual workarounds, changes need"
QuickBooks Online,47,1,"purchase order, orders, sales order, purchase, purchase orders, order, sales orders, sales, drive, purchases"
QuickBooks Online,52,1,"wms, robust, intelligent, plugin, box, process like, sucks, robust features, slips, par"
QuickBooks Online,58,1,"1099, inactive, year, produce, needed help, tired, tremendous, disruptions, including, giant"
SAP S/4HANA Cloud,1,370,"sap, cloud, erp, s4, price, expensive, cost, cloud based, high, pricing"
SAP S/4HANA Cloud,2,43,"customization, navigate, customizations, interface, navigation, ui, hard navigate, user interface, menu, customize"
SAP S/4HANA Cloud,4,40,"dislikes, dislike, dislike software, like dislike, don dislikes, think dislike, isn dislike, say dislike, don dislike, really dislike"
SAP S/4HANA Cloud,7,32,"learning, curve, learning curve, learn, training, steep, beginners, videos, learn use, hard learn"
SAP S/4HANA Cloud,0,31,"quickbooks, quickbooks online, invoices, invoice, payroll, accounting, online, reporting, bank, report"
SAP S/4HANA Cloud,16,12,"downsides, downside, disadvantages, human, haven, pricing high, disadvantage, drawbacks, major, discover"
SAP S/4HANA Cloud,11,10,"inventory, inventory management, manufacturing, implementation, management, project management, stock, shipping, orders, inventory control"
SAP S/4HANA Cloud,14,10,"integration, integrations, party applications, party, applications, integrating, integration party, party tools, party software, external"
SAP S/4HANA Cloud,21,10,"generic, tables, gi, table, inquiry, sql, pull data, queries, database, generic inquiry"
SAP S/4HANA Cloud,15,7,"far, moment, works, great product, really good, going, enjoy, good, perfect, perfectly"
SAP S/4HANA Cloud,20,7,"complaints, far, don issues, complain, haven, far complaints, haven experienced, issues using, meets, concerns"
SAP S/4HANA Cloud,8,6,"customer service, chat, service, customer, customer support, support, phone, reach, response, ticket"
SAP S/4HANA Cloud,36,6,"license, licenses, licensing, model, party tools, premise, essential, affordable, necessity, covers"
SAP S/4HANA Cloud,12,5,"updates, update, error, glitches, errors, new updates, frequent, glitchy, occur, fix"
SAP S/4HANA Cloud,22,4,"help section, help, section, answers, questions, articles, answer, information looking, help articles, solving"
SAP S/4HANA Cloud,27,4,"modules, bundle, certain modules, additional modules, add modules, module, incomplete, add ons, ons, additional"
SAP S/4HANA Cloud,19,3,"dashboard, dashboards, charts, dynamic, summary, graphs, pages, like sales, homepage, whistles"
SAP S/4HANA Cloud,25,3,"upgrade, upgrades, yearly, upgrade process, cycle, release, year, testing, old version, version"
SAP S/4HANA Cloud,32,3,"ai, ai features, help center, reviews, automate, automation, pretty great, hasn worked, accurate, added"
SAP S/4HANA Cloud,23,2,"password, log, authentication, login, logs, logged, logging, factor, time log, sessions"
SAP S/4HANA Cloud,26,2,"set, difficult set, setup, little complicated, setup process, initial setup, smooth sailing, setup time, sailing, onboarding"
SAP S/4HANA Cloud,29,2,"crm, marketing, leads, hand, seamless, nearly impossible, issues don, issues having, asset register, customer data"
SAP S/4HANA Cloud,30,2,"security, permission, rights, permissions, user permissions, roles, needs better, sets, object, broad"
SAP S/4HANA Cloud,47,2,"purchase order, orders, sales order, purchase, purchase orders, order, sales orders, sales, drive, purchases"
SAP S/4HANA Cloud,50,2,"head, comes mind, think, moment, mind, think better, currently, expectations, really think, met"
SAP S/4HANA Cloud,51,2,"steps complete, steps, step, actions, end users, difficult build, safety, execute, finish, ways things"
SAP S/4HANA Cloud,56,2,"save, saving, avoid, auto, module does, upper, truth, using application, repeatedly, lose"
SAP S/4HANA Cloud,13,1,"search, searches, saved, saved searches, saved search, search bar, word, bar, search feature, fields"
SAP S/4HANA Cloud,18,1,"multi user, chart, user mode, chart accounts, accounts, multi, mode, multiple users, single user, log"
SAP S/4HANA Cloud,24,1,"currency, currencies, multi currency, multi, multicurrency, usd, rates, intercompany, consolidate, consolidation"
SAP S/4HANA Cloud,31,1,"subscription, plan, ads, subscriptions, subscription based, pricing model, subscription fees, subscription costs, monthly, free"
SAP S/4HANA Cloud,38,1,"mobile, mobile app, app, cell, app use, web, phone, apps, device, great like"
SAP S/4HANA Cloud,39,1,"fixed asset, asset module, asset, fixed, fixed assets, prepaid, module, assets, asset management, assets module"
SAP S/4HANA Cloud,41,1,"backup, backups, drive, file, copy, wish easier, computer, files, updated, save"
SAP S/4HANA Cloud,44,1,"uk, country, terminology, countries, english, centric, patch, american, wish option, work better"
SAP S/4HANA Cloud,46,1,"audit, trail, audit trail, editable, changed, think improve, areas like, change, tag, granularity"
SAP S/4HANA Cloud,57,1,"shortcuts, keys, short, cut, work use, highlighted, features use, enables, filled, immediate"
SAP S/4HANA Cloud,61,1,"workflow, workflows, complex use, partner support, enhancing, user adoption, hard set, feel unintuitive, workflows require, users certain"
Sage Intacct,0,419,"quickbooks, quickbooks online, invoices, invoice, payroll, accounting, online, reporting, bank, report"
Sage Intacct,6,416,"sage, sage intacct, intacct, intact, university, interface feel, unintuitive, learning curve, new users, curve"
Sage Intacct,4,66,"dislikes, dislike, dislike software, like dislike, don dislikes, think dislike, isn dislike, say dislike, don dislike, really dislike"
Sage Intacct,2,61,"customization, navigate, customizations, interface, navigation, ui, hard navigate, user interface, menu, customize"
Sage Intacct,28,47,"intacct, schedules, synced, possibility, till, technical issues, giving, vendor, input, consolidation"
Sage Intacct,1,43,"sap, cloud, erp, s4, price, expensive, cost, cloud based, high, pricing"
Sage Intacct,8,33,"customer service, chat, service, customer, customer support, support, phone, reach, response, ticket"
Sage Intacct,7,32,"learning, curve, learning curve, learn, training, steep, beginners, videos, learn use, hard learn"
Sage Intacct,11,28,"inventory, inventory management, manufacturing, implementation, management, project management, stock, shipping, orders, inventory control"
Sage Intacct,16,23,"downsides, downside, disadvantages, human, haven, pricing high, disadvantage, drawbacks, major, discover"
Sage Intacct,19,20,"dashboard, dashboards, charts, dynamic, summary, graphs, pages, like sales, homepage, whistles"
Sage Intacct,13,19,"search, searches, saved, saved searches, saved search, search bar, word, bar, search feature, fields"
Sage Intacct,39,19,"fixed asset, asset module, asset, fixed, fixed assets, prepaid, module, assets, asset management, assets module"
Sage Intacct,22,18,"help section, help, section, answers, questions, articles, answer, information looking, help articles, solving"
Sage Intacct,12,17,"updates, update, error, glitches, errors, new updates, frequent, glitchy, occur, fix"
Sage Intacct,20,16,"complaints, far, don issues, complain, haven, far complaints, haven experienced, issues using, meets, concerns"
Sage Intacct,23,16,"password, log, authentication, login, logs, logged, logging, factor, time log, sessions"
Sage Intacct,14,15,"integration, integrations, party applications, party, applications, integrating, integration party, party tools, party software, external"
Sage Intacct,27,15,"modules, bundle, certain modules, additional modules, add modules, module, incomplete, add ons, ons, additional"
Sage Intacct,40,13,"approval, approvals, approved, completing, audit, notification, pending, features intuitive, think user, options bit"
Sage Intacct,15,12,"far, moment, works, great product, really good, going, enjoy, good, perfect, perfectly"
Sage Intacct,24,11,"currency, currencies, multi currency, multi, multicurrency, usd, rates, intercompany, consolidate, consolidation"
Sage Intacct,48,11,"credit card, bulk, card, credit, paid, transactions, vendor names, module doesn, add feature, like pay"
Sage Intacct,53,10,"windows, open, window, tab, like desktop, tabs, open time, like multiple, multiple, browser"
Sage Intacct,37,9,"time tracking, time entry, 25, hours, mobile app, history, comments, tracking, submit, app"
Sage Intacct,55,9,"consolidation, entity, entities, consolidate, large volumes, multi entity, multiple entities, structures, volumes, intercompany"
Sage Intacct,33,8,"journal, journal entries, entries, journals, journal entry, postings, entry, posted, posting, bit complicated"
Sage Intacct,26,7,"set, difficult set, setup, little complicated, setup process, initial setup, smooth sailing, setup time, sailing, onboarding"
Sage Intacct,43,7,"csv, import, imports, importing, loaded, addressing, extremely helpful, party integration, file, ns"
Sage Intacct,45,7,"syncing, sync, platforms, manual, synchronization, simultaneously, need buy, use integration, manual workarounds, changes need"
Sage Intacct,49,7,"budget, budgeting, budgets, compare, manager, work arounds, arounds, percentage, does support, planning"
Sage Intacct,58,6,"1099, inactive, year, produce, needed help, tired, tremendous, disruptions, including, giant"
Sage Intacct,21,5,"generic, tables, gi, table, inquiry, sql, pull data, queries, database, generic inquiry"
Sage Intacct,30,5,"security, permission, rights, permissions, user permissions, roles, needs better, sets, object, broad"
Sage Intacct,46,5,"audit, trail, audit trail, editable, changed, think improve, areas like, change, tag, granularity"
Sage Intacct,47,5,"purchase order, orders, sales order, purchase, purchase orders, order, sales orders, sales, drive, purchases"
Sage Intacct,59,5,"ar, ap, ap ar, ap module, refund, module doesn, compared systems, low code, customers vendors, answered"
Sage Intacct,18,4,"multi user, chart, user mode, chart accounts, accounts, multi, mode, multiple users, single user, log"
Sage Intacct,61,4,"workflow, workflows, complex use, partner support, enhancing, user adoption, hard set, feel unintuitive, workflows require, users certain"
Sage Intacct,32,3,"ai, ai features, help center, reviews, automate, automation, pretty great, hasn worked, accurate, added"
Sage Intacct,38,3,"mobile, mobile app, app, cell, app use, web, phone, apps, device, great like"
Sage Intacct,42,3,"features add, features, features intuitive, scary, layer, best option, aggressive, impacts, requisitions, packing"
Sage Intacct,44,3,"uk, country, terminology, countries, english, centric, patch, american, wish option, work better"
Sage Intacct,50,3,"head, comes mind, think, moment, mind, think better, currently, expectations, really think, met"
Sage Intacct,3,2,"netsuite, searches, saved searches, implementation, saved, fields, challenging, powerful, team, consultant"
Sage Intacct,10,2,"qb, qbo, desktop, accountant, intuit, online, years, clients, class, inventory"
Sage Intacct,29,2,"crm, marketing, leads, hand, seamless, nearly impossible, issues don, issues having, asset register, customer data"
Sage Intacct,57,2,"shortcuts, keys, short, cut, work use, highlighted, features use, enables, filled, immediate"
Sage Intacct,31,1,"subscription, plan, ads, subscriptions, subscription based, pricing model, subscription fees, subscription costs, monthly, free"
Sage Intacct,36,1,"license, licenses, licensing, model, party tools, premise, essential, affordable, necessity, covers"
Sage Intacct,51,1,"steps complete, steps, step, actions, end users, difficult build, safety, execute, finish, ways things"
Sage Intacct,56,1,"save, saving, avoid, auto, module does, upper, truth, using application, repeatedly, lose"
Workday Financial Management,35,35,"workday, financial management, certain processes, financial, simplifying, aid, management, vague, search functionality, relying"
Workday Financial Management,2,24,"customization, navigate, customizations, interface, navigation, ui, hard navigate, user interface, menu, customize"
Workday Financial Management,0,20,"quickbooks, quickbooks online, invoices, invoice, payroll, accounting, online, reporting, bank, report"
Workday Financial Management,4,8,"dislikes, dislike, dislike software, like dislike, don dislikes, think dislike, isn dislike, say dislike, don dislike, really dislike"
Workday Financial Management,12,8,"updates, update, error, glitches, errors, new updates, frequent, glitchy, occur, fix"
Workday Financial Management,7,5,"learning, curve, learning curve, learn, training, steep, beginners, videos, learn use, hard learn"
Workday Financial Management,20,5,"complaints, far, don issues, complain, haven, far complaints, haven experienced, issues using, meets, concerns"
Workday Financial Management,23,5,"password, log, authentication, login, logs, logged, logging, factor, time log, sessions"
Workday Financial Management,13,4,"search, searches, saved, saved searches, saved search, search bar, word, bar, search feature, fields"
Workday Financial Management,19,4,"dashboard, dashboards, charts, dynamic, summary, graphs, pages, like sales, homepage, whistles"
Workday Financial Management,8,3,"customer service, chat, service, customer, customer support, support, phone, reach, response, ticket"
Workday Financial Management,1,2,"sap, cloud, erp, s4, price, expensive, cost, cloud based, high, pricing"
Workday Financial Management,11,2,"inventory, inventory management, manufacturing, implementation, management, project management, stock, shipping, orders, inventory control"
Workday Financial Management,14,2,"integration, integrations, party applications, party, applications, integrating, integration party, party tools, party software, external"
Workday Financial Management,21,2,"generic, tables, gi, table, inquiry, sql, pull data, queries, database, generic inquiry"
Workday Financial Management,16,1,"downsides, downside, disadvantages, human, haven, pricing high, disadvantage, drawbacks, major, discover"
Workday Financial Management,18,1,"multi user, chart, user mode, chart accounts, accounts, multi, mode, multiple users, single user, log"
Workday Financial Management,24,1,"currency, currencies, multi currency, multi, multicurrency, usd, rates, intercompany, consolidate, consolidation"
Workday Financial Management,26,1,"set, difficult set, setup, little complicated, setup process, initial setup, smooth sailing, setup time, sailing, onboarding"
Workday Financial Management,33,1,"journal, journal entries, entries, journals, journal entry, postings, entry, posted, posting, bit complicated"
Workday Financial Management,37,1,"time tracking, time entry, 25, hours, mobile app, history, comments, tracking, submit, app"
Workday Financial Management,40,1,"approval, approvals, approved, completing, audit, notification, pending, features intuitive, think user, options bit"
Workday Financial Management,42,1,"features add, features, features intuitive, scary, layer, best option, aggressive, impacts, requisitions, packing"
Workday Financial Management,45,1,"syncing, sync, platforms, manual, synchronization, simultaneously, need buy, use integration, manual workarounds, changes need"
Workday Financial Management,51,1,"steps complete, steps, step, actions, end users, difficult build, safety, execute, finish, ways things"
Workday Financial Management,56,1,"save, saving, avoid, auto, module does, upper, truth, using application, repeatedly, lose"
Xero,5,470,"xero, businesses, small businesses, bank, advanced, feeds, bank feeds, advanced features, accounting, integrations"
Xero,0,383,"quickbooks, quickbooks online, invoices, invoice, payroll, accounting, online, reporting, bank, report"
Xero,8,64,"customer service, chat, service, customer, customer support, support, phone, reach, response, ticket"
Xero,1,48,"sap, cloud, erp, s4, price, expensive, cost, cloud based, high, pricing"
Xero,4,46,"dislikes, dislike, dislike software, like dislike, don dislikes, think dislike, isn dislike, say dislike, don dislike, really dislike"
Xero,2,27,"customization, navigate, customizations, interface, navigation, ui, hard navigate, user interface, menu, customize"
Xero,24,20,"currency, currencies, multi currency, multi, multicurrency, usd, rates, intercompany, consolidate, consolidation"
Xero,11,19,"inventory, inventory management, manufacturing, implementation, management, project management, stock, shipping, orders, inventory control"
Xero,7,15,"learning, curve, learning curve, learn, training, steep, beginners, videos, learn use, hard learn"
Xero,20,13,"complaints, far, don issues, complain, haven, far complaints, haven experienced, issues using, meets, concerns"
Xero,15,10,"far, moment, works, great product, really good, going, enjoy, good, perfect, perfectly"
Xero,23,10,"password, log, authentication, login, logs, logged, logging, factor, time log, sessions"
Xero,18,9,"multi user, chart, user mode, chart accounts, accounts, multi, mode, multiple users, single user, log"
Xero,10,8,"qb, qbo, desktop, accountant, intuit, online, years, clients, class, inventory"
Xero,14,8,"integration, integrations, party applications, party, applications, integrating, integration party, party tools, party software, external"
Xero,16,8,"downsides, downside, disadvantages, human, haven, pricing high, disadvantage, drawbacks, major, discover"
Xero,12,7,"updates, update, error, glitches, errors, new updates, frequent, glitchy, occur, fix"
Xero,38,7,"mobile, mobile app, app, cell, app use, web, phone, apps, device, great like"
Xero,31,6,"subscription, plan, ads, subscriptions, subscription based, pricing model, subscription fees, subscription costs, monthly, free"
Xero,37,6,"time tracking, time entry, 25, hours, mobile app, history, comments, tracking, submit, app"
Xero,45,6,"syncing, sync, platforms, manual, synchronization, simultaneously, need buy, use integration, manual workarounds, changes need"
Xero,19,5,"dashboard, dashboards, charts, dynamic, summary, graphs, pages, like sales, homepage, whistles"
Xero,22,5,"help section, help, section, answers, questions, articles, answer, information looking, help articles, solving"
Xero,44,5,"uk, country, terminology, countries, english, centric, patch, american, wish option, work better"
Xero,6,4,"sage, sage intacct, intacct, intact, university, interface feel, unintuitive, learning curve, new users, curve"
Xero,32,4,"ai, ai features, help center, reviews, automate, automation, pretty great, hasn worked, accurate, added"
Xero,49,4,"budget, budgeting, budgets, compare, manager, work arounds, arounds, percentage, does support, planning"
Xero,13,3,"search, searches, saved, saved searches, saved search, search bar, word, bar, search feature, fields"
Xero,46,3,"audit, trail, audit trail, editable, changed, think improve, areas like, change, tag, granularity"
Xero,55,3,"consolidation, entity, entities, consolidate, large volumes, multi entity, multiple entities, structures, volumes, intercompany"
Xero,26,2,"set, difficult set, setup, little complicated, setup process, initial setup, smooth sailing, setup time, sailing, onboarding"
Xero,30,2,"security, permission, rights, permissions, user permissions, roles, needs better, sets, object, broad"
Xero,39,2,"fixed asset, asset module, asset, fixed, fixed assets, prepaid, module, assets, asset management, assets module"
Xero,42,2,"features add, features, features intuitive, scary, layer, best option, aggressive, impacts, requisitions, packing"
Xero,48,2,"credit card, bulk, card, credit, paid, transactions, vendor names, module doesn, add feature, like pay"
Xero,50,2,"head, comes mind, think, moment, mind, think better, currently, expectations, really think, met"
Xero,58,2,"1099, inactive, year, produce, needed help, tired, tremendous, disruptions, including, giant"
Xero,21,1,"generic, tables, gi, table, inquiry, sql, pull data, queries, database, generic inquiry"
Xero,27,1,"modules, bundle, certain modules, additional modules, add modules, module, incomplete, add ons, ons, additional"
Xero,29,1,"crm, marketing, leads, hand, seamless, nearly impossible, issues don, issues having, asset register, customer data"
Xero,33,1,"journal, journal entries, entries, journals, journal entry, postings, entry, posted, posting, bit complicated"
Xero,36,1,"license, licenses, licensing, model, party tools, premise, essential, affordable, necessity, covers"
Xero,40,1,"approval, approvals, approved, completing, audit, notification, pending, features intuitive, think user, options bit"
Xero,41,1,"backup, backups, drive, file, copy, wish easier, computer, files, updated, save"
Xero,43,1,"csv, import, imports, importing, loaded, addressing, extremely helpful, party integration, file, ns"
Xero,53,1,"windows, open, window, tab, like desktop, tabs, open time, like multiple, multiple, browser"
Xero,59,1,"ar, ap, ap ar, ap module, refund, module doesn, compared systems, low code, customers vendors, answered"
Xero,61,1,"workflow, workflows, complex use, partner support, enhancing, user adoption, hard set, feel unintuitive, workflows require, users certain"
