review_id,product_id,product_name,text_field,macro_group,group_label,aspect_term,reviewer_company_size,overall_rating,is_incentivized,review_date,switched_from_product,absa_rating,absa_rating_min,absa_rating_max,positive_avg,neutral_avg,negative_avg,n_sentences,sentiment_label
8450120,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,enterprise,3.5,False,2023-08-11,QuickBooks Desktop Pro,4.414,4.22,4.608,0.7114,0.2842,0.0044,2,positive
8450711,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,mid-market,4.0,False,2023-08-11,ShelbyNext Financials,3.197,3.095,3.299,0.18685,0.72465,0.08854999999999999,2,neutral
8450711,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.0,False,2023-08-11,ShelbyNext Financials,3.478,3.478,3.478,0.4386,0.3616,0.1997,1,positive
8452849,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,small-business,3.5,False,2023-08-16,Rocket AccuTerm,1.957,1.016,3.283,0.10245,0.2739333333333333,0.6236166666666667,6,negative
8452849,ORC-NS-001,Oracle NetSuite,likes,implementation_support,Implementation & Customer Support,implementation customer support,small-business,3.5,False,2023-08-16,Rocket AccuTerm,4.29,4.089,4.491,0.7317,0.18145,0.0868,2,positive
8461715,SGE-INT-001,Sage Intacct,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,5.0,False,2023-08-12,QuickBooks Desktop Pro,1.047,1.011,1.083,0.0026,0.01835,0.97905,2,negative
8462069,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,small-business,4.0,False,2023-08-12,QuickBooks Desktop Pro,1.913,1.045,4.111,0.206175,0.044024999999999995,0.7498,4,negative
8462069,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,4.0,False,2023-08-12,QuickBooks Desktop Pro,3.892,3.293,4.425,0.45280000000000004,0.5402199999999999,0.00702,5,neutral
8462386,SGE-INT-001,Sage Intacct,dislikes,system_performance_reliability,System Performance & Reliability,system performance reliability,small-business,4.0,False,2026-01-30,QuickBooks Desktop Enterprise,1.271,1.271,1.271,0.0593,0.0169,0.9237,1,negative
8462386,SGE-INT-001,Sage Intacct,likes,advanced_analytics_ai,Advanced Analytics & AI,advanced analytics ai,small-business,4.0,False,2026-01-30,QuickBooks Desktop Enterprise,3.875,3.875,3.875,0.5467,0.3442,0.1091,1,positive
8463573,SGE-INT-001,Sage Intacct,likes,system_integration_apis,System Integration & APIs,system integration apis,mid-market,4.5,False,2023-08-12,Sage 50cloud Accounting,4.936,4.926,4.945,0.97445,0.0188,0.00675,2,positive
8463655,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,5.0,False,2023-08-12,QuickBooks Online,3.258,1.873,4.643,0.5398499999999999,0.049100000000000005,0.41100000000000003,2,negative
8463655,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2023-08-12,QuickBooks Online,3.077,3.077,3.077,0.0414,0.9555,0.0031,1,neutral
8464421,XRO-ACC-001,Xero,dislikes,banking_cash_management,Banking & Cash Management,banking cash management,mid-market,2.0,True,2026-01-28,QuickBooks Online,2.72,1.782,3.433,0.16613333333333333,0.5279333333333334,0.3059,3,negative
8464421,XRO-ACC-001,Xero,likes,system_integration_apis,System Integration & APIs,system integration apis,mid-market,2.0,True,2026-01-28,QuickBooks Online,4.975,4.975,4.975,0.9924,0.0024,0.0051,1,positive
8468396,SGE-INT-001,Sage Intacct,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,5.0,False,2023-08-16,Assignar,4.948,4.948,4.948,0.9764,0.0214,0.0023,1,positive
8468396,SGE-INT-001,Sage Intacct,likes,payroll_hr_management,Payroll & HR Management,payroll hr management,mid-market,5.0,False,2023-08-16,Assignar,3.158,3.158,3.158,0.0835,0.9118,0.0047,1,neutral
8473330,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,small-business,2.0,False,2023-08-16,QuickBooks Desktop Pro,2.25,1.124,4.83,0.28605,0.05272500000000001,0.6612,4,negative
8473330,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,2.0,False,2023-08-16,QuickBooks Desktop Pro,4.248,3.265,4.767,0.6293666666666667,0.36549999999999994,0.0051333333333333335,3,positive
8474026,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,mid-market,5.0,False,2025-06-10,QuickBooks Online,1.993,1.28,2.705,0.07965,0.3371,0.58325,2,neutral
8474026,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,5.0,False,2025-06-10,QuickBooks Online,4.195,3.51,4.798,0.6029,0.3914666666666667,0.005600000000000001,3,positive
8476650,SGE-INT-001,Sage Intacct,likes,user_experience_usability,User Experience & System Usability,user experience system usability,small-business,4.0,False,2023-08-15,Xero,4.993,4.993,4.993,0.9971,0.0023,0.0006,1,positive
8477592,SGE-INT-001,Sage Intacct,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,5.0,False,2024-03-01,Sage 50cloud Accounting,2.717,1.382,4.052,0.39705,0.0643,0.53865,2,negative
8477592,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,5.0,False,2024-03-01,Sage 50cloud Accounting,4.209,3.886,4.88,0.6093,0.38575,0.004975,4,positive
8479907,SGE-INT-001,Sage Intacct,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,small-business,5.0,False,2023-08-16,Intuit QuickBooks,3.173,3.011,3.434,0.1821,0.7220666666666666,0.0959,3,neutral
8479907,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,small-business,5.0,False,2023-08-16,Intuit QuickBooks,4.542,4.246,4.837,0.7743,0.2222,0.0035,2,positive
8482780,XRO-ACC-001,Xero,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,5.0,False,2023-08-17,MYOB,4.971,4.971,4.971,0.9864,0.0126,0.001,1,positive
8489431,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,4.0,False,2025-09-11,Xero,2.441,1.992,2.89,0.0578,0.60485,0.33740000000000003,2,neutral
8489431,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,small-business,4.0,False,2025-09-11,Xero,4.245,3.625,4.865,0.62705,0.36835,0.00455,2,neutral
8490149,ORC-NS-001,Oracle NetSuite,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,small-business,4.0,False,2023-08-18,QuickBooks Desktop Enterprise,2.492,1.753,3.697,0.16208,0.42172,0.4162,5,negative
8490149,ORC-NS-001,Oracle NetSuite,likes,implementation_support,Implementation & Customer Support,implementation customer support,small-business,4.0,False,2023-08-18,QuickBooks Desktop Enterprise,4.494,3.857,4.988,0.8602666666666666,0.026366666666666667,0.11336666666666666,3,positive
8490949,SGE-INT-001,Sage Intacct,dislikes,customization_integration,Customization & Third-Party Integration,customization third-party integration,mid-market,4.5,False,2024-11-13,QuickBooks Online,1.018,1.018,1.018,0.003,0.0028,0.9942,1,negative
8490949,SGE-INT-001,Sage Intacct,likes,payroll_hr_management,Payroll & HR Management,payroll hr management,mid-market,4.5,False,2024-11-13,QuickBooks Online,3.212,3.074,3.349,0.1116,0.8827,0.0057,2,neutral
8492511,CRT-ERP-001,Certinia,dislikes,system_performance_reliability,System Performance & Reliability,system performance reliability,small-business,3.0,False,2023-08-18,Sage 200cloud,2.789,2.789,2.789,0.3342,0.2258,0.44,1,negative
8492511,CRT-ERP-001,Certinia,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,3.0,False,2023-08-18,Sage 200cloud,3.842,3.261,4.422,0.47325,0.47395,0.05275,2,neutral
8492566,SGE-INT-001,Sage Intacct,dislikes,banking_cash_management,Banking & Cash Management,banking cash management,mid-market,4.5,False,2023-08-24,Enigma Vault,1.338,1.015,1.661,0.03545,0.0983,0.8663000000000001,2,negative
8492566,SGE-INT-001,Sage Intacct,likes,user_experience_usability,User Experience & System Usability,user experience system usability,mid-market,4.5,False,2023-08-24,Enigma Vault,4.982,4.973,4.99,0.9921,0.006449999999999999,0.0014,2,positive
8494598,CRT-ERP-001,Certinia,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,4.0,False,2023-08-18,Sage CRM,4.954,4.938,4.969,0.98005,0.0167,0.00325,2,positive
8494598,CRT-ERP-001,Certinia,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,4.0,False,2023-08-18,Sage CRM,4.741,4.741,4.741,0.8741,0.122,0.0039,1,positive
8497998,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,5.0,False,2023-08-19,NetSuite,1.108,1.108,1.108,0.014,0.0262,0.9598,1,negative
8497998,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2023-08-19,NetSuite,3.846,3.684,4.008,0.4287,0.56575,0.0056,2,positive
8504364,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,4.5,False,2023-08-21,QuickBooks Desktop Pro,3.521,2.931,4.111,0.59215,0.0763,0.33155,2,positive
8504364,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,4.5,False,2023-08-21,QuickBooks Desktop Pro,4.983,4.983,4.983,0.9924,0.0067,0.0009,1,positive
8505934,SGE-INT-001,Sage Intacct,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,mid-market,3.5,False,2023-08-22,QuickBooks Desktop Pro,1.362,1.362,1.362,0.0276,0.1258,0.8466,1,negative
8505934,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,3.5,False,2023-08-22,QuickBooks Desktop Pro,4.445,3.898,4.992,0.72875,0.2649,0.0063,2,neutral
8507116,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.5,False,2023-08-22,QuickBooks Online Advanced,3.475,3.183,3.757,0.24433333333333332,0.7487666666666666,0.006833333333333334,3,neutral
8507794,XRO-ACC-001,Xero,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,5.0,True,2023-08-22,Intuit QuickBooks,3.027,2.025,4.029,0.28785000000000005,0.4377,0.27444999999999997,2,negative
8507794,XRO-ACC-001,Xero,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,5.0,True,2023-08-22,Intuit QuickBooks,4.969,4.969,4.969,0.9858,0.0129,0.0014,1,positive
8512253,QB-ONLINE-001,QuickBooks Online,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,mid-market,5.0,False,2026-04-28,QuickBooks Desktop Enterprise,3.461,3.126,3.955,0.2564333333333333,0.7177333333333333,0.025866666666666666,3,neutral
8512253,QB-ONLINE-001,QuickBooks Online,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2026-04-28,QuickBooks Desktop Enterprise,4.158,3.742,4.574,0.5841500000000001,0.41090000000000004,0.005,2,positive
8512423,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,4.5,False,2023-08-23,Blackbaud Financial Edge NXT,1.718,1.533,1.903,0.1534,0.05215,0.7945,2,negative
8512423,SGE-INT-001,Sage Intacct,likes,system_administration_governance,System Administration & Governance,system administration governance,mid-market,4.5,False,2023-08-23,Blackbaud Financial Edge NXT,4.864,4.796,4.938,0.9395,0.052475,0.007975,4,positive
8522849,QB-ONLINE-001,QuickBooks Online,dislikes,specialized_modules,Specialized Module Functionality,specialized module functionality,small-business,4.5,True,2023-08-25,Sage 50cloud Accounting,4.955,4.955,4.955,0.9795,0.0186,0.002,1,positive
8547031,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,3.0,False,2023-08-31,Sage 300,2.153,1.157,4.1,0.22995000000000002,0.11676666666666667,0.6532666666666667,6,negative
8547031,ORC-NS-001,Oracle NetSuite,likes,system_administration_governance,System Administration & Governance,system administration governance,mid-market,3.0,False,2023-08-31,Sage 300,3.348,2.391,4.305,0.485,0.20429999999999998,0.31075,2,positive
8561208,SAP-S4-001,SAP S/4HANA Cloud,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,enterprise,5.0,False,2023-09-04,SAP ECC,2.386,1.031,3.741,0.32915,0.0346,0.63625,2,negative
8561208,SAP-S4-001,SAP S/4HANA Cloud,likes,advanced_analytics_ai,Advanced Analytics & AI,advanced analytics ai,enterprise,5.0,False,2023-09-04,SAP ECC,4.936,4.897,4.979,0.9712999999999999,0.02563333333333333,0.0031333333333333335,3,positive
8572142,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,mid-market,4.0,False,2023-09-07,NetSuite,3.444,2.774,4.114,0.2905,0.64105,0.06845,2,neutral
8572142,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.0,False,2023-09-07,NetSuite,4.557,4.557,4.557,0.7836,0.2113,0.0051,1,positive
8573373,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,4.0,False,2023-09-07,Sage 100,2.618,2.618,2.618,0.0163,0.7763,0.2074,1,neutral
8573373,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,4.0,False,2023-09-07,Sage 100,3.614,3.057,4.172,0.33065,0.646,0.02335,2,neutral
8573806,SGE-INT-001,Sage Intacct,likes,user_experience_usability,User Experience & System Usability,user experience system usability,small-business,5.0,False,2023-09-07,Access Expense,4.223,4.223,4.223,0.6417,0.3281,0.0302,1,positive
8574235,SGE-INT-001,Sage Intacct,dislikes,multi_entity_currency,Multi-Entity & Currency Management,multi-entity currency management,small-business,3.0,False,2023-09-07,QuickBooks Online,1.521,1.521,1.521,0.0123,0.2357,0.752,1,negative
8574235,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,3.0,False,2023-09-07,QuickBooks Online,3.224,3.059,3.388,0.1261,0.8593500000000001,0.01455,2,neutral
8577221,SGE-INT-001,Sage Intacct,dislikes,user_interface_navigation,User Interface & System Navigation,user interface system navigation,small-business,5.0,False,2026-01-27,Sage 50cloud Accounting,1.472,1.029,1.915,0.0394,0.15725,0.8034,2,negative
8577221,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,small-business,5.0,False,2026-01-27,Sage 50cloud Accounting,4.33,3.634,4.943,0.684775,0.29545,0.01975,4,positive
8578076,SGE-INT-001,Sage Intacct,dislikes,banking_cash_management,Banking & Cash Management,banking cash management,mid-market,5.0,False,2023-09-08,QuickBooks Desktop Pro,1.079,1.079,1.079,0.003,0.0335,0.9635,1,negative
8578076,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2023-09-08,QuickBooks Desktop Pro,4.76,4.652,4.868,0.8835999999999999,0.11270000000000001,0.0036999999999999997,2,positive
8583479,SGE-INT-001,Sage Intacct,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,mid-market,2.5,False,2023-09-10,QuickBooks Desktop Pro,2.545,2.17,2.921,0.0755,0.6218,0.30269999999999997,2,neutral
8583479,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,2.5,False,2023-09-10,QuickBooks Desktop Pro,4.65,4.469,4.83,0.82995,0.16485,0.0052,2,positive
8589960,SGE-INT-001,Sage Intacct,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,enterprise,5.0,False,2023-09-11,QuickBooks Online,3.123,2.697,3.549,0.2261,0.6093500000000001,0.16454999999999997,2,neutral
8589960,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,enterprise,5.0,False,2023-09-11,QuickBooks Online,4.995,4.995,4.995,0.998,0.0015,0.0005,1,positive
8591227,CRT-ERP-001,Certinia,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,4.5,False,2023-09-11,Xero,1.18,1.18,1.18,0.0207,0.0486,0.9307,1,negative
8591227,CRT-ERP-001,Certinia,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,4.5,False,2023-09-11,Xero,3.58,3.58,3.58,0.2981,0.694,0.0079,1,neutral
8593818,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,mid-market,2.0,False,2023-09-12,Infor XA,1.246,1.063,1.404,0.051,0.020966666666666665,0.9280333333333334,3,negative
8593818,ORC-NS-001,Oracle NetSuite,likes,system_administration_governance,System Administration & Governance,system administration governance,mid-market,2.0,False,2023-09-12,Infor XA,4.523,4.213,4.714,0.7727666666666666,0.21583333333333332,0.0114,3,positive
8596701,WD-FIN-001,Workday Financial Management,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,enterprise,4.0,True,2023-09-12,ReadySet | SAP Concur,3.522,2.659,4.489,0.3355666666666666,0.5896333333333333,0.07479999999999999,3,neutral
8596701,WD-FIN-001,Workday Financial Management,likes,payroll_hr_management,Payroll & HR Management,payroll hr management,enterprise,4.0,True,2023-09-12,ReadySet | SAP Concur,4.081,3.552,4.61,0.54955,0.44155,0.00895,2,neutral
8596931,SGE-INT-001,Sage Intacct,dislikes,system_performance_reliability,System Performance & Reliability,system performance reliability,enterprise,5.0,False,2023-09-13,QuickBooks Online,1.053,1.053,1.053,0.0048,0.0168,0.9784,1,negative
8596931,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,enterprise,5.0,False,2023-09-13,QuickBooks Online,4.553,3.932,4.922,0.7822333333333334,0.21200000000000005,0.0057666666666666665,3,positive
8599146,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,small-business,4.0,False,2023-09-13,QuickBooks Desktop Enterprise,1.255,1.106,1.497,0.0463,0.034716666666666667,0.9189833333333333,6,negative
8599146,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,4.0,False,2023-09-13,QuickBooks Desktop Enterprise,3.754,3.519,4.132,0.385975,0.605075,0.00895,4,neutral
8599468,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,mid-market,5.0,False,2026-04-29,QuickBooks Desktop Enterprise,1.015,1.015,1.015,0.0026,0.0021,0.9953,1,negative
8599468,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2026-04-29,QuickBooks Desktop Enterprise,3.603,3.146,4.255,0.30983333333333335,0.6819000000000001,0.008266666666666667,6,neutral
8599530,ACU-ERP-001,Acumatica,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,mid-market,5.0,False,2025-08-08,QuickBooks Desktop Enterprise,2.506,2.506,2.506,0.2974,0.1581,0.5445,1,negative
8599530,ACU-ERP-001,Acumatica,likes,user_experience_usability,User Experience & System Usability,user experience system usability,mid-market,5.0,False,2025-08-08,QuickBooks Desktop Enterprise,4.898,4.806,4.989,0.9517500000000001,0.0453,0.003,2,positive
8599613,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,5.0,False,2023-09-13,Sage 50cloud Accounting,2.843,2.843,2.843,0.0194,0.8826,0.0981,1,neutral
8599613,SGE-INT-001,Sage Intacct,likes,system_integration_apis,System Integration & APIs,system integration apis,small-business,5.0,False,2023-09-13,Sage 50cloud Accounting,4.262,3.577,4.948,0.75325,0.12465000000000001,0.12205,2,positive
8605097,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,enterprise,4.5,False,2023-09-21,QuickBooks Online,3.164,3.164,3.164,0.0867,0.9086,0.0046,1,neutral
8605666,CRT-ERP-001,Certinia,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,3.5,False,2023-09-13,IFS Cloud,1.176,1.176,1.176,0.0328,0.0225,0.9447,1,negative
8605666,CRT-ERP-001,Certinia,likes,system_integration_apis,System Integration & APIs,system integration apis,small-business,3.5,False,2023-09-13,IFS Cloud,4.606,3.68,4.974,0.881225,0.040475,0.07832499999999999,4,positive
8605693,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,4.0,False,2025-03-25,Net@Suite,1.245,1.18,1.311,0.035500000000000004,0.05175,0.91275,2,negative
8605693,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,4.0,False,2025-03-25,Net@Suite,4.194,3.439,4.95,0.6072,0.38265,0.010199999999999999,2,neutral
8606066,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,3.5,False,2024-11-20,Sage 50cloud Accounting,3.309,1.083,4.697,0.5442400000000001,0.06606,0.38972,5,positive
8606066,ORC-NS-001,Oracle NetSuite,likes,system_architecture_customization,System Architecture & Customization,system architecture customization,small-business,3.5,False,2024-11-20,Sage 50cloud Accounting,4.962,4.962,4.962,0.9825,0.0157,0.0018,1,positive
8606410,SGE-INT-001,Sage Intacct,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,small-business,5.0,False,2023-09-14,QuickBooks Desktop Pro,2.726,2.726,2.726,0.3343,0.1946,0.4711,1,negative
8606410,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,5.0,False,2023-09-14,QuickBooks Desktop Pro,4.129,3.162,4.707,0.5687666666666668,0.4268,0.0044666666666666665,3,positive
8607709,SGE-INT-001,Sage Intacct,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,small-business,4.0,False,2023-09-14,QuickBooks Online,2.065,1.081,3.663,0.17759999999999998,0.17736666666666667,0.6450333333333333,3,negative
8607709,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,small-business,4.0,False,2023-09-14,QuickBooks Online,4.608,4.371,4.845,0.8101499999999999,0.18385,0.006,2,positive
8608690,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,5.0,False,2023-09-14,QuickBooks Online,2.302,2.302,2.302,0.2907,0.0696,0.6396,1,negative
8608690,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2023-09-14,QuickBooks Online,3.332,3.017,3.774,0.17525,0.8153166666666666,0.009416666666666665,6,neutral
8612010,SGE-INT-001,Sage Intacct,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,enterprise,5.0,False,2023-09-14,QuickBooks Online,1.805,1.805,1.805,0.0775,0.2474,0.6751,1,negative
8612010,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,enterprise,5.0,False,2023-09-14,QuickBooks Online,4.192,3.72,4.664,0.61795,0.36,0.022,2,positive
8612663,SGE-INT-001,Sage Intacct,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,enterprise,5.0,False,2023-09-14,QuickBooks Point of Sale | QuickBooks Desktop Pro | Expensify | Emburse Nexonia,1.48,1.48,1.48,0.0319,0.1762,0.792,1,negative
8612663,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,enterprise,5.0,False,2023-09-14,QuickBooks Point of Sale | QuickBooks Desktop Pro | Expensify | Emburse Nexonia,3.22,3.125,3.314,0.11755,0.8748,0.0077,2,neutral
8613487,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,mid-market,5.0,False,2023-09-14,Sage 300,3.24,3.24,3.24,0.5248,0.0704,0.4048,1,positive
8613487,ORC-NS-001,Oracle NetSuite,likes,implementation_support,Implementation & Customer Support,implementation customer support,mid-market,5.0,False,2023-09-14,Sage 300,3.946,3.946,3.946,0.4955,0.4818,0.0226,1,positive
8614462,SGE-INT-001,Sage Intacct,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,4.0,False,2023-09-15,Coupa,1.06,1.057,1.064,0.0086,0.01295,0.9783999999999999,2,negative
8614462,SGE-INT-001,Sage Intacct,likes,user_experience_usability,User Experience & System Usability,user experience system usability,mid-market,4.0,False,2023-09-15,Coupa,4.057,3.12,4.994,0.5378000000000001,0.45285000000000003,0.0094,2,positive
8615058,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,5.0,False,2023-09-15,Dropbox Paper,2.214,1.239,3.351,0.1529,0.30083333333333334,0.5462666666666667,3,negative
8615058,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,5.0,False,2023-09-15,Dropbox Paper,4.497,3.999,4.921,0.7546666666666667,0.23936666666666664,0.005966666666666666,3,positive
8619526,ORC-NS-001,Oracle NetSuite,dislikes,customization_integration,Customization & Third-Party Integration,customization third-party integration,mid-market,2.5,False,2024-02-16,Deltek Costpoint,2.098,2.098,2.098,0.0991,0.3508,0.5502,1,negative
8619526,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,2.5,False,2024-02-16,Deltek Costpoint,4.339,4.034,4.722,0.6790333333333333,0.31173333333333336,0.009266666666666666,3,positive
8621003,SGE-INT-001,Sage Intacct,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,mid-market,4.0,False,2023-09-20,Dynamics,2.764,2.122,3.298,0.12067142857142857,0.6405000000000001,0.23885714285714285,7,neutral
8621003,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.0,False,2023-09-20,Dynamics,4.018,3.201,4.515,0.5144000000000001,0.48009999999999997,0.005533333333333334,3,positive
8621338,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,1.0,False,2023-09-17,QuickBooks Online,1.73,1.034,2.752,0.14078,0.08357999999999999,0.77564,5,negative
8621338,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,1.0,False,2023-09-17,QuickBooks Online,2.036,2.036,2.036,0.1249,0.2683,0.6069,1,negative
